,Canal,Nome vídeo,Data
14464,Coisa de Nerd,Watched COMO PÔR SEU CASAMENTO EM RISCO! - Clash Royale em Dupla.,2017-07-10 22:06:49.196
14465,TV Quase,Watched FALHA DE COBERTURA #122: Caos em São Januário (com Arthur Muhlenberg),2017-07-10 21:57:24.121
14466,Canal Nostalgia,Watched A História de quando fui TRAÍDO e ainda FILMARAM!,2017-07-10 01:31:49.786
14467,Gelli Clash,Watched ABRI TODOS OS MELHORES BAÚS DO CLASH ROYALE DE GRAÇA!!,2017-07-10 01:31:40.232
14468,AtilaKw,Watched Cepo de Madeira - Remix by AtilaKw,2017-07-10 01:31:30.117
14469,Fala Bandana,Watched Brasileiro 2017 - Santos 3 X 2 São Paulo,2017-07-10 01:31:26.109
14470,TV Quase,Watched FALHA DE COBERTURA #32: Brasil 1x7 Alemanha (Copa 2014),2017-07-08 18:56:05.137
14471,Ponto de Equilibrio,Watched Ponto de Equilibrio feat Marcelo D2 - Malandragem às Avessas (Clipe Oficial),2017-07-08 18:49:02.600
14472,Marcelo D2,Watched Marcelo D2 - Dor de Verdade,2017-07-08 18:44:51.944
14473,MarceloD2VEVO,Watched Marcelo D2 - Gueto (Video Clip),2017-07-08 18:43:04.785
14474,Luiz Otávio,Watched Marcelo D2 - MD2 (A SIGLA TÁ NO TAG) ''NADA PODE ME PARAR - AO VIVO (CD)'',2017-07-08 18:42:07.872
14475,tvhempadao,"Watched Marcelo D2 - Nada Pode Me Parar  [Cd, Disco, Álbum COMPLETO] 2013",2017-07-08 18:41:12.898
14476,adsense,Watched a video that has been removed,2017-07-08 18:36:58.974
14477,Ponto de Equilibrio,Watched Ponto de Equilíbrio - Jah Jah Me Leve (DVD Juntos Somos Fortes),2017-07-08 18:26:57.048
14478,Ponto de Equilibrio,Watched Ponto de Equilíbrio - O Que Eu Vejo (DVD Juntos Somos Fortes),2017-07-08 18:25:20.351
14479,Desimpedidos,Watched RONALDINHO HUMILHA MAIS UM - DESINFORMADOS  #183,2017-07-08 17:08:08.721
14480,Deck,Watched Forfun - Sigo O Som,2017-07-08 16:32:01.655
14481,JotaQuestVEVO,Watched Jota Quest - Palavras De Um Futuro Bom (Video),2017-07-08 16:26:53.902
14482,JotaQuestVEVO,Watched Jota Quest - Ainda É Cedo (Bonus Sky),2017-07-08 16:25:10.756
14483,Amanda Mayumi Miyamoto,Watched Amanda Miyamoto - Ainda é cedo (cover),2017-07-08 16:24:34.404
14484,Sérgio Dall'orto,Watched Sérgio Dall'orto - Ainda É Cedo (Legião Urbana - releitura),2017-07-08 16:21:37.395
14485,Gelli Clash,Watched GANHANDO OS MELHORES BAÚS DO CLASH ROYALE!! AO VIVO!!,2017-07-08 14:28:08.806
14486,adsense,Watched https://www.youtube.com/watch?v=JZ5Hz2VEFtI,2017-07-08 14:19:40.144
14487,Coisa de Nerd,Watched EU NÃO NÃO GOSTO DE VOCÊS! - Jogos da Galera (Parte 75),2017-07-08 14:08:59.167
14488,Manual do Mundo,Watched O segredo do CEPO DE MADEIRA do Gugu Gaitero - com Mari Fulfaro 🔵Manual do Mundo,2017-07-08 05:57:10.955
14489,Gelli Clash,Watched ENCONTREI MINHA PRIMEIRA CONTA DO CLASH ROYALE!!,2017-07-08 05:44:32.849
14490,Acabou de Acabar,Watched HOMEM ARANHA: DE VOLTA AO LAR (2017) | #Crítica | SEM SPOILER 😉,2017-07-08 05:44:29.792
14491,EntrePlanos,"Watched Por Que ""Airplane"" É Uma Comédia Tão Importante?",2017-07-08 05:31:59.140
14492,Rolê Gourmet,Watched Um Brinde #132 - UM NOVO CANAL!,2017-07-08 01:00:28.620
14493,adsense,Watched https://www.youtube.com/watch?v=IMKgFc71mSs,2017-07-08 00:48:27.111
14494,adsense,Watched https://www.youtube.com/watch?v=SSLutU4R3VU,2017-07-08 00:46:52.829
14495,VisaBR,Watched Preparando a torcida,2017-07-08 00:45:40.819
14496,Porta dos Fundos,Watched TORCIDA ORGANIZADA,2017-07-08 00:43:21.409
14497,Porta dos Fundos,Watched APLICATIVOS,2017-07-08 00:40:41.205
14498,adsense,Watched https://www.youtube.com/watch?v=3WQ5_KQUpLY,2017-07-08 00:38:38.723
14499,Desimpedidos,Watched LANÇAMENTO DA NOVA CAMISA DO SPORT/ adidas,2017-07-07 02:07:28.147
14500,Jandir Bezerra,Watched Sport Clube do Recife - Maior Grito de Guerra do Planeta,2017-07-07 02:06:14.663
14501,Júlio Netto,Watched Sport Recife - Maior grito de guerra do mundo,2017-07-07 02:04:57.527
14502,adsense,Watched https://www.youtube.com/watch?v=IMKgFc71mSs,2017-07-07 02:02:42.839
14503,Brava Ilha 1905,Watched 87 é Nosso - Brava Ilha,2017-07-07 02:02:27.691
14504,Pipocando,Watched 10 CENAS mais INÚTEIS do CINEMA 🎥 ❓,2017-07-07 01:25:20.656
14505,Cassio Toledo,Watched Som de Chuva e Trovoadas 2 - Para Dormir e Relaxar,2017-07-07 00:34:46.119
14506,Gelli Clash,Watched USEI O DECK G-E-L-L-I-C-L-A-S-H NO CLASH ROYALE E FUNCIONOU!!,2017-07-07 00:34:28.815
14507,Cid Cidoso,Watched {RESULTADO} ChromaCid com YUDI TAMASHIRO,2017-07-07 00:34:24.847
14508,adsense,Watched https://www.youtube.com/watch?v=Ka9VqZ3epJE,2017-07-07 00:34:21.206
14509,TV Quase,Watched FALHA DE COBERTURA #121: Pior Vitória/BA,2017-07-06 22:49:31.231
14510,Gelli Clash,Watched O DECK DO BRASILEIRO QUE GANHOU 50 MIL REAIS JOGANDO CLASH ROYALE,2017-07-06 22:40:47.401
14511,Jovem Pan Esportes,"Watched Antes de demissão, Flavio falou com Ceni. Saiba o que foi dito!",2017-07-06 22:38:58.252
14512,adsense,Watched a video that has been removed,2017-07-06 22:27:28.896
14513,Vagazoide,Watched Rabiscando A Vida 22#: BABÁ DE BÊBADO,2017-07-06 21:42:00.528
14514,adsense,Watched https://www.youtube.com/watch?v=pOGDMZJP2KA,2017-07-05 01:51:10.047
14515,Roberta Ramos Organiza,Watched Como dobrar cueca boxer,2017-07-04 22:20:57.967
14516,Jorlan Miranda,Watched Como dobrar cueca boxe,2017-07-04 22:18:02.115
14517,Jaqueline Santos,Watched Como dobrar Cuecas e Organizar a Gaveta . •Vida de Dona de Casa•,2017-07-04 22:16:33.471
14518,Isabela Duarte,Watched Dobrando cueca boxer,2017-07-04 22:15:21.443
14519,Bahiapress Noticias,"Watched Pai desamarra faixa de torcida para que seu filho assista a partida, o que gera a ira do torcedor",2017-07-04 03:06:25.353
14520,Torcida Independente - 1972,Watched CONTRA O FUTEBOL MODERNO SOMOS A TORCIDA INDEPENDENTE,2017-07-04 03:05:17.689
14521,TV Quase,Watched FALHA DE COBERTURA #121: Pior Vitória/BA,2017-07-04 02:57:20.134
14522,Fala Bandana,Watched Amistoso - Despedida de Rogério Ceni,2017-07-04 01:47:28.441
14523,itaucorretora,Watched Debêntures - parte I,2017-07-04 00:28:23.745
14524,Canal do Rica Perrone,"Watched Zico: ""Não trocava um carioca por ter ganhado a Copa""",2017-07-03 04:15:17.140
14525,Anderson de Souza,Watched SARRADA AO SOM DE NARUTO,2017-07-03 04:08:58.523
14526,Chacal FF,Watched Naruto versão funk,2017-07-03 04:05:20.411
14527,Desimpedidos,Watched TOP 10 ELÁSTICOS ESPETACULARES - FRED +10 FESTA JUNINA!,2017-07-03 03:58:32.939
14528,Desimpedidos,Watched CRISTIANO RONALDO FOI ELIMINADO - DESINFORMADOS  #182,2017-07-03 03:32:42.168
14529,Acabou de Acabar,Watched O Que É A Regra do Três? | Primeiro Plano,2017-07-03 03:28:20.364
14530,Unifesp - Universidade Federal de São Paulo,Watched Um olhar sobre a realidade do Hospital São Paulo,2017-07-03 02:51:54.499
14531,Gelli Clash,Watched MEU DECK É TÃO BOM QUE ELE ERROU O FOGUETE E DESISTIU DO CLASH ROYALE,2017-07-03 02:49:45.328
14532,Fala Bandana,Watched Brasileiro 2017 - Flamengo 2 X 0 São Paulo,2017-07-03 02:49:34.893
14533,mikannn,Watched COMO JON DESCOBRIRÁ SEUS PAIS? | GAME OF THRONES,2017-07-02 06:22:50.747
14534,Acabou de Acabar,Watched MEU MALVADO FAVORITO 3 (2017) | #Crítica | SEM SPOILER 😉,2017-07-02 06:17:18.688
14535,Forfun,Watched Forfun - Man Down (Cover Rihanna),2017-07-02 00:54:40.624
14536,Cristi Cerchez,Watched Funk da Virada (Cidade de Deus OST),2017-07-01 23:43:16.279
14537,adsense,Watched https://www.youtube.com/watch?v=jSATmKWLiJc,2017-07-01 23:42:16.888
14538,JunkieOfGomorrah,"Watched Antonio Pinto & Ed Cortez / ""A Transa""",2017-07-01 23:41:28.024
14539,iencarella,"Watched Na Rua, Na Chuva, Na Fazenda - Hyldon",2017-07-01 23:39:59.109
14540,Granuhha,Watched Luis Melodia - Magrelinha,2017-07-01 23:38:50.117
14541,Xandi,Watched Cartola - Alvorada,2017-07-01 23:36:05.912
14542,RUMnWINE,Watched Convite para vida - Seu Jorge,2017-07-01 23:33:05.807
14543,Curious Refuge,Watched The JFK Assassination in 4K 360°  VR,2017-07-01 23:01:58.122
14544,N Smith,Watched JFK Assassination Magic Bullet Computer Recreation,2017-07-01 23:01:05.056
14545,adsense,Watched a video that has been removed,2017-07-01 23:00:28.570
14546,Gelli Clash,Watched ABRI O NOVO BAÚ DOS MORCEGOS NO CLASH ROYALE!!,2017-07-01 12:30:25.554
14547,Canal do Rica Perrone,"Watched Felipe Neto: ""Não voto em corrupto. Não voto no Lula""",2017-07-01 12:16:49.491
14548,EntrePlanos,Watched Quais Filmes Eu Considero Superestimados? | Perguntas e Respostas,2017-07-01 12:00:11.574
14549,Olá Brasil!,Watched FRANCÊS REAGINDO AO VÍDEO DE UM CEARENSE EM PARIS!,2017-06-30 23:56:52.087
14550,Max Petterson Monteiro,Watched Sobre o verão em Paris...,2017-06-30 23:54:24.053
14551,Gugu Gaiteiro,Watched Gugu Gaiteiro - Cepo de Madeira,2017-06-30 23:49:24.477
14552,adsense,Watched https://www.youtube.com/watch?v=i3G_0w7OgQM,2017-06-30 22:53:25.080
14553,adsense,Watched a video that has been removed,2017-06-30 22:44:02.765
14554,adsense,Watched https://www.youtube.com/watch?v=CLtpUskusFQ,2017-06-30 21:49:21.401
14555,adsense,Watched a video that has been removed,2017-06-29 22:58:14.047
14556,Canal do Rica Perrone,"Watched Marcelo Adnet: ""Sempre fui esquerdista""",2017-06-29 22:38:10.018
14557,Canal do Rica Perrone,"Watched Bruno Mazzeo: ""Meus ideais sempre foram os da esquerda""",2017-06-29 22:20:37.527
14558,Android Doctor,Watched Samsung Galaxy Tab 4 10.1 Android 7.0 Nougat (CyanogenMod 14),2017-06-29 03:43:15.339
14559,Young Rock Tech,Watched ✹INSTALANDO A ROM |#Viper OS 1.1 #AndroidPuro7.1.2 MELHOR ROM DO MOMENTO? Moto E/G/X/Z e etc,2017-06-29 03:39:19.293
14560,adsense,Watched https://www.youtube.com/watch?v=BkGKafOrpWE,2017-06-29 03:23:59.621
14561,São Paulo FC,Watched PETROS É TRICOLOR! | SPFCTV,2017-06-29 03:14:18.703
14562,BRAZA,Watched BRAZA - Além,2017-06-29 00:17:56.896
14563,BRAZA,Watched BRAZA - Jaya,2017-06-29 00:13:37.865
14564,MalluMagalhaesVEVO,Watched Mallu Magalhães - Você Não Presta (Videoclipe),2017-06-29 00:09:27.269
14565,Desimpedidos,Watched TOP 10 ELÁSTICOS ESPETACULARES - FRED +10 FESTA JUNINA!,2017-06-28 23:40:38.341
14566,Canal do Rica Perrone,"Watched Gregório Duvivier: ""Não sou petista""",2017-06-28 23:16:59.577
14567,Canal do Rica Perrone,"Watched Antonio Tabet: ""O politicamente correto é legal""",2017-06-28 23:02:44.171
14568,Chico Rezende,Watched Boné de aba reta // CHico Rezende,2017-06-28 23:00:25.295
14569,Rebosteio,Watched O Homem Spider Man #12,2017-06-28 22:58:03.366
14570,adsense,Watched https://www.youtube.com/watch?v=hVNaqzC3suU,2017-06-28 21:50:56.385
14571,Hugo Guedes,Watched Raimundos - Tá querendo desquitar (Ela tá dando),2017-06-27 23:51:11.302
14572,Hugo Guedes,Watched Raimundos - Marujo,2017-06-27 23:45:38.592
14573,Raimundos,Watched Raimundos - Baculejo (Clipe oficial),2017-06-27 23:39:54.484
14574,Raimundos,Watched Raimundos - Gordelícia (Clipe oficial),2017-06-27 23:38:12.738
14575,Raimundos,Watched Raimundos - Bonita (Acústico) (Vídeo Oficial),2017-06-27 23:35:13.969
14576,Raimundos,Watched Raimundos - A Mais Pedida ft. Ivete Sangalo (DVD Acústico) [Vídeo Oficial],2017-06-27 23:24:58.965
14577,adsense,Watched https://www.youtube.com/watch?v=38Wbn3nRFno,2017-06-27 23:19:30.010
14578,Cid Cidoso,Watched DUDU CAMARGO ESTÁ FORA DE CONTROLE,2017-06-27 23:17:34.379
14579,Gelli Clash,Watched GASTEI 500 REAIS NO NÍVEL 1 MAIS GEMADO MAS ESQUECI DE GRAVAR!! CLASH ROYALE,2017-06-27 22:22:07.996
14580,adsense,Watched a video that has been removed,2017-06-27 22:12:14.836
14581,Desimpedidos,Watched MARCELIVE HUERTAS!,2017-06-27 02:00:42.973
14582,TV Quase,Watched FALHA DE COBERTURA #120: A Liderança Escondida do Atlético/GO,2017-06-27 01:54:20.068
14583,Gelli Clash,Watched TESTEI O NOVO DECK MAIS RAPIDO DO CLASH ROYALE E NÃO ACREDITEI,2017-06-27 01:05:20.250
14584,adsense,Watched https://www.youtube.com/watch?v=8Dh5meKBPvg,2017-06-27 00:57:30.190
14585,Fala Bandana,Watched Brasileiro 2017 - São Paulo 1 X 1 Fluminense,2017-06-26 08:56:04.731
14586,Rolê Gourmet,Watched Misto Quente Agridoce à Milanesa,2017-06-26 08:44:59.351
14587,My Click Tip,Watched COLETOR MENSTRUAL DOBRA NINJA MEIO DIAMANTE | My Click Tip,2017-06-25 14:38:01.535
14588,Pipocando,Watched O CÍRCULO - DEPOIS DOS CRÉDITOS (crítica),2017-06-25 14:15:17.828
14589,Acabou de Acabar,Watched O CÍRCULO (2017) | #Crítica | SEM SPOILER 😉,2017-06-25 01:51:26.121
14590,ParisFilmes,Watched Neve Negra | Trailer Oficial Legendado,2017-06-24 14:29:48.061
14591,Zelune,Watched NUNCA COMPRE NADA PELA INTERNET,2017-06-24 13:51:04.229
14592,adsense,Watched https://www.youtube.com/watch?v=0-t8cWbU1hs,2017-06-23 03:28:05.969
14593,Trip TV,Watched O tal do Boogarins,2017-06-23 03:20:01.475
14594,Família Infante,Watched FALA BAIXO,2017-06-23 03:11:04.502
14595,Fala Bandana,Watched Brasileiro 2017 - Atlético/PR 1 X 0 São Paulo,2017-06-22 22:16:38.098
14596,Loop Infinito,Watched MAGSAFE EM QUALQUER SMARTPHONE!? #CESASIA,2017-06-22 21:55:32.846
14597,Gelli Clash,Watched TESTEI A NOVA CARTA MORCEGOS NO NOVO DESAFIO DO CLASH ROYALE,2017-06-22 21:45:52.814
14598,adsense,Watched https://www.youtube.com/watch?v=KEoW323F7Sk,2017-06-22 21:37:33.397
14599,Aron Alliston,Watched How to outline fonts using Acrobat Pro,2017-06-21 23:24:33.339
14600,Sarah Elizabeth,Watched How to Flatten and Outline all PDF texts in Adobe Acrobat for AI format (Illustrator),2017-06-21 23:21:46.351
14601,Gelli Clash,Watched GANHEI O NOVO DESAFIO DA BOLA DE FOGO NO CLASH ROYALE!!,2017-06-21 21:57:59.293
14602,Canal Brasil,Watched Gregório Duvivier no programa Transando com Laerte do Canal Brasil (íntegra),2017-06-21 21:52:32.126
14603,Torcida Independente - 1972,Watched SÃO PAULO FC 1 X 2 ATLÉTICO MG (#UNIDOSPELOSPFC),2017-06-21 21:28:18.644
14604,Desimpedidos,Watched DOMINANDO A BOLA A 20 METROS DE ALTURA?,2017-06-21 11:42:33.802
14605,TecMundo,Watched LG revela G6 Plus com 128 GB de espaço - Hoje no TecMundo,2017-06-20 21:53:23.304
14606,Folha de S.Paulo,Watched Sarah Oliveira: 'Respeito muito as mulheres que não querem ser mães' PENSANDO ALTO #20,2017-06-20 21:52:08.709
14607,Mega Curioso,Watched O FIM DAS ANIMAÇÕES DO MEGA CURIOSO???,2017-06-20 21:50:17.329
14608,5 Alguma Coisa,Watched 5 MATERIAS DOS ALUNOS DO FUTURO,2017-06-20 21:49:08.660
14609,Coisa de Nerd,Watched NOTÍCIA RUIM... - Hora de Pôr Café (Parte 21),2017-06-20 21:47:08.746
14610,Deise Martins,Watched O gato de roupa!!,2017-06-20 17:19:00.190
14611,São Paulo FC,Watched BOLETIM DE TREINO + MARCINHO + SOUZA: 19.06 | SPFCTV,2017-06-20 02:55:46.337
14612,Desimpedidos,Watched M1C0 ou M1T0?,2017-06-20 01:07:08.608
14613,My Chemical Romance,"Watched My Chemical Romance - ""Welcome To The Black Parade"" [Live In Mexico]",2017-06-19 22:22:12.096
14614,My Chemical Romance,Watched My Chemical Romance - I'm Not Okay (I Promise) - Live from LA: Killjoys Make Some Noise,2017-06-19 22:21:37.406
14615,My Chemical Romance,Watched My Chemical Romance - House Of Wolves - Live from LA: Killjoys Make Some Noise,2017-06-19 22:19:03.753
14616,Trip TV,Watched Marília Gabriela é socialmente inadequada,2017-06-19 22:18:05.238
14617,Fundos da Porta,Watched MAKING OF - GRÁVIDA FITNESS,2017-06-19 22:11:52.819
14618,Porta dos Fundos,Watched GRÁVIDA FITNESS,2017-06-19 22:10:08.019
14619,Arquibancada Tricolor,Watched Voz da Arquibancada - São Paulo 1x2 Atlético MG - Brasileirão 2017,2017-06-19 22:06:10.567
14620,Rebosteio,Watched Historinhas Divertidas!,2017-06-19 22:03:23.932
14621,TV Quase,Watched FALHA DE COBERTURA #119: A Tatuagem de Cerginho,2017-06-19 21:53:28.843
14622,Programa do Porchat,Watched Davi Sereio reencontra dubladora de A Pequena Sereia,2017-06-19 01:23:44.809
14623,Programa do Porchat,"Watched Davi Sereio afirma: ""Não ligo para as críticas""",2017-06-19 01:17:55.292
14624,Programa do Porchat,Watched Programa do Porchat (ESTREIA!) - Sasha e Wesley Safadão | 24/08/2016,2017-06-19 01:17:03.065
14625,Desimpedidos,Watched DESIMPEDIDOS - O ÚLTIMO JOGO (PARÓDIA NIKE),2017-06-19 01:15:53.857
14626,São Paulo FC,Watched COLETIVA PÓS-JOGO: SPFC X ATLÉTICO-MG | SPFCTV,2017-06-19 00:30:19.167
14627,Família Infante,Watched CRIANÇA CRISTAL,2017-06-19 00:27:06.334
14628,Programa do Porchat,"Watched Pai de primeira viagem, Rafael Infante desconstrói a ""família perfeita""",2017-06-19 00:21:38.632
14629,Programa do Porchat,"Watched ""Pai"" de Larissa Manoela no cinema, Rafael Infante projeta crescimento da filha",2017-06-19 00:18:10.662
14630,adsense,Watched a video that has been removed,2017-06-19 00:15:29.839
14631,Rádio CBN,"Watched Vazamento inunda ruas da Gávea, na Zona Sul do Rio",2017-06-18 18:10:11.443
14632,Felps,Watched SÓ CORRE NA SEXTA-FEIRA 13 🏃 | Friday 13th: The Game,2017-06-18 17:57:37.494
14633,Coisa de Nerd,Watched O JASON VOLTOU! - Friday the 13th: The Game,2017-06-18 17:43:17.570
14634,AguilarKun,Watched Namie Amuro - Put 'Em Up Live Buzz Asia (2004-07-24),2017-06-17 22:21:18.044
14635,南昇樹,Watched HAN-KUN～With me～,2017-06-17 22:18:58.968
14636,adsense,Watched https://www.youtube.com/watch?v=fFXH6NFjTz0,2017-06-17 22:18:36.378
14637,nelsonebm,Watched Everyday sunday - Let's go bacK,2017-06-17 22:18:23.459
14638,Double You,Watched Double You - Please Don't Go,2017-06-17 22:13:27.582
14639,adsense,Watched https://www.youtube.com/watch?v=cwI9niXf7lQ,2017-06-17 22:11:14.536
14640,RicardoRamos99,Watched Forfun - Cara Esperto @ MTV Ao Vivo 5 Bandas de Rock,2017-06-17 18:01:33.237
14641,Rockscracho1,Watched Forfun e ConeCrew - Hidropônica (Planeta Atlantida 2012),2017-06-17 18:00:39.214
14642,lelezudinhah,Watched Hidropônica - Forfun,2017-06-17 18:00:32.806
14643,adsense,Watched https://www.youtube.com/watch?v=cBwbU_P0exg,2017-06-17 17:47:19.865
14644,BRAZA,Watched BRAZA  - Qual é o Rosto de Deus?,2017-06-17 16:45:24.951
14645,adsense,Watched https://www.youtube.com/watch?v=Hiv8hdi6eVA,2017-06-17 16:41:34.467
14646,Elton Perez,Watched FORFUN - GOOD TRIP (clipe oficial),2017-06-17 16:38:25.525
14647,Heitor Augusto,Watched M!nha Missão - Marcelo D2,2017-06-17 16:17:37.379
14648,Porta dos Fundos,Watched PERDEU,2017-06-17 16:16:45.600
14649,São Paulo FC,Watched BOLETIM DE TREINO + LUCAS PRATTO + DENILSON: 16.06 | SPFCTV,2017-06-17 03:16:51.127
14650,Trip TV,Watched Nunca me senti bonita,2017-06-16 21:40:13.066
14651,Jovem Pan Esportes,Watched Romero não gostou de matéria da TV Globo; Corinthians se une,2017-06-16 21:39:47.664
14652,Gelli Clash,Watched APERTEI O NOVO BOTÃO DO CLASH ROYALE PELA PRIMEIRA VEZ E...,2017-06-16 21:39:06.390
14653,Coisa de Nerd,Watched O FIDGET SPINNER MAIS RÁPIDO!,2017-06-16 21:38:43.799
14654,Coisa de Nerd,Watched O JASON! - Jogos da Galera (Parte 74),2017-06-16 21:30:37.565
14655,adsense,Watched https://www.youtube.com/watch?v=Xcg5mqccOQw,2017-06-16 12:09:21.801
14656,adsense,Watched a video that has been removed,2017-06-16 12:08:45.342
14657,RedNoia09,Watched Dona Lurdes - O Aniversário de Jeanderson,2017-06-16 12:08:07.138
14658,RedNoia09,Watched Esporro da Dona Lurdes,2017-06-16 12:06:30.047
14659,Gelli Clash,Watched GANHEI  E BUGUEI O NOVO DESAFIO MAIS FÁCIL DO CLASH ROYALE!!,2017-06-16 05:00:24.903
14660,Lucio Big,Watched Sílvio Santos sugere chapa formada por Doria e Bolsonaro para 2018,2017-06-16 03:43:56.238
14661,Porta dos Fundos,Watched PEÇANHA,2017-06-16 02:46:25.137
14662,Acabou de Acabar,Watched BAYWATCH (2017) | #Crítica | SEM SPOILER 😉,2017-06-16 02:30:22.750
14663,Porta dos Fundos,Watched LUGAR NO CÉU,2017-06-16 02:30:18.474
14664,Gelli Clash,Watched SÓ FALTAM 2 CARTAS LENDÁRIAS!! CLASH ROYALE,2017-06-16 02:29:56.727
14665,Pedro Dévora,Watched Black Eyed Peas - Yesterday (Official Video),2017-06-16 00:17:52.384
14666,Eu Sou A Legenda - Rap,Watched The Black Eyed Peas - Yesterday [Legendado],2017-06-16 00:12:27.114
14667,Prof. Jonael - Matemática,Watched Como mudar o plano de fundo no android sem cortar a foto,2017-06-15 23:45:11.982
14668,Justin Bravo,Watched BOOSTED BOARD AROUND HOOD WITH WHIPPED CREAM DISPENSER! **otis classic**,2017-06-15 22:46:19.345
14669,Teflon Kwam,"Watched Playboi Carti Type Beat / Trap Instrumental ""Stick"" (Prod. Teflon Kwam)",2017-06-15 22:46:18.401
14670,Miguel Santiago,Watched HASTA CUANDO - Luis Pedraza ( MIGUEL SANTIAGO ) Cover,2017-06-15 22:46:17.200
14671,Gelli Clash,Watched GANHEI  E BUGUEI O NOVO DESAFIO MAIS FÁCIL DO CLASH ROYALE!!,2017-06-15 22:44:57.262
14672,Pipocando,Watched 7 PARÓDIAS BIZARRAS DE FILMES FAMOSOS!,2017-06-15 22:30:15.419
14673,Cassio Toledo,Watched Som de Chuva e Trovoadas 2 - Para Dormir e Relaxar,2017-06-15 21:17:18.835
14674,adsense,Watched https://www.youtube.com/watch?v=geJHa7nr7EU,2017-06-15 21:11:39.391
14675,ROD COSTA,Watched Rod Costa - Man Down |Rihanna|,2017-06-15 21:10:05.651
